No;Dependen;Dummy;Independen_1;Independen_2
3935;0;0;66.90997;11
3936;0;0;72.13696;9
3937;0;0;77.26495;8
3938;1;0;70.20099;14
3939;0;1;66.22595;17
3940;0;1;65.08398;11
3941;1;0;30.30299;12
3942;0;0;38.70798;16
3943;0;0;76.44098;12
3944;1;0;58.63898;12
3945;1;0;39.79199;13
3946;0;1;58.08398;11.040535
3947;1;1;77.46997;11
3948;0;0;78.00098;12
3949;0;0;66.146;12
3950;0;0;72.95599;12
3951;1;1;54.36798;12
3952;0;1;57.88397;12
3953;1;0;81.44598;8
3954;0;1;61.142;22
3955;0;0;64.80499;9.945259
3956;0;1;74.85797;9.945259
3957;1;1;48.76898;14
3958;0;0;87.05798;16
3959;1;0;40.67599;13
3960;0;1;54.02298;10
3961;0;0;76.43298;8
3962;1;1;72.51196;16
3963;1;0;36.67899;12
3964;1;1;58.55399;8
3965;1;0;73.92694;14
3966;0;0;70.76495;12
3967;0;1;65.47296;12
3968;0;0;77.97894;12
3969;0;0;76.33099;8.436928
3970;1;0;22.63399;12
3971;0;0;46.74298;15
3972;0;1;69.99896;11
3973;0;0;75.72595;11
3974;1;0;22.61699;16
3975;0;1;77.46198;16
3976;0;1;61.76898;10
3977;0;0;80.76898;7
3978;0;1;55.017;3
3979;0;0;83.30194;16
3980;1;0;56.64099;12.821571
3981;1;0;59.80298;9.945259
3982;1;1;54.71597;14
3983;0;1;60.20499;7
3984;0;0;78.74597;17
3985;0;1;88.172;11.421669
3986;0;0;67.67694;12
3987;0;0;65.23798;9.945259
3988;0;0;75.93195;6
3989;0;0;51.18698;14.069916
3990;0;0;73.63397;9.945259
3991;0;1;72.39697;10
3992;0;0;65.19897;14
3993;0;0;23.24699;12
3994;0;1;33.07898;16
3995;1;1;67.59998;8.436928
3996;0;1;80.01599;12
3997;0;0;67.96997;11.421669
3998;0;0;61.952;11.704216
3999;0;1;91.48798;8.436928
4000;0;0;72.20294;9
4001;0;1;62.34598;14
4002;0;0;55.431;11.421669
4003;0;0;61.99298;12
4004;0;0;51.23297;8
4005;1;1;33.59299;14
4006;0;0;54.74298;13.611382
4007;0;0;68.20294;10
4008;0;0;74.72998;11.421669
4009;1;0;70.66095;10
4010;0;0;44.25998;15
4011;0;1;46.00699;14
4012;1;0;69.17499;8
4013;0;0;83.33496;17
4014;0;1;23.76999;16
4015;0;0;46.56799;14.069916
4016;0;0;70.67798;10
4017;1;1;71.461;8
4018;0;0;69.77399;12
4019;1;1;39.01398;16
4020;1;1;19.81899;13
4021;0;0;42.198;11
4022;0;0;62.92999;11.421669
4023;0;0;41.50897;12
4024;0;1;37.74698;16
4025;1;0;80.47095;19
4026;0;1;69.68396;12
4027;1;1;45.10599;14.252106
4028;0;0;76.70898;12
4029;1;0;29.618;14
4030;0;1;85.35199;11.421669
4031;0;0;66.90796;15
4032;1;1;29.02399;10
4033;0;0;72.422;12
4034;1;0;61.629;9.945259
4035;1;1;46.74597;16
4036;1;1;37.83698;16
4037;0;1;63.93399;12
4038;0;1;76.10999;0
4039;0;0;74.74896;16
4040;0;1;38.98398;14
4041;1;0;70.17395;8
4042;1;0;63.49298;8
4043;1;1;59.65198;10
4044;1;0;56.23297;10
4045;1;0;88.46497;8
4046;1;1;38.66098;12
4047;1;0;71.84399;12
4048;1;0;68.32599;19
4049;0;1;74.46698;11.421669
4050;1;0;59.715;8
4051;0;0;29.517;19
4052;0;1;41.92697;12
4053;0;0;47.20297;13
4054;0;0;52.14798;16
4055;0;0;80.51495;8
4056;0;0;71.00897;12
4057;0;0;79.70398;16
4058;0;1;83.16199;19
4059;0;0;32.008;11.421669
4060;0;1;73.36597;11.421669
4061;0;0;75.66595;11
4062;0;0;49.56897;11.040535
4063;1;0;67.08295;8
4064;0;0;65.70294;9.945259
4065;0;0;70.83099;4
4066;1;0;19.75099;14
4067;0;0;54.883;14
4068;0;0;85.51996;8
4069;0;0;63.452;12
4070;1;0;78.58698;11
4071;1;1;37.87;11.421669
4072;0;0;23.33499;13
4073;0;0;72.849;8.436928
4074;0;1;63.23599;8
4075;0;0;59.00598;14
4076;0;0;76.79395;9.945259
4077;0;0;47.04398;12
4078;0;0;46.53;11
4079;0;0;40.92499;12
4080;1;0;47.75098;12
4081;0;1;54.461;16
4082;0;0;76.92297;12
4083;0;1;60.54498;14
4084;1;0;73.35199;12
4085;0;0;69.40198;12
4086;0;0;73.56299;13.611382
4087;0;1;76.53699;16
4088;0;1;59.81097;12
4089;0;0;47.09698;11
4090;0;1;53.18799;11
4091;0;0;18.946;9
4092;0;0;71.96997;9.945259
4093;0;0;77.03198;11
4094;0;0;26.53499;17
4095;0;1;29.55499;12
4096;1;0;70.45898;12.821571
4097;1;0;25.64499;14
4098;0;1;70.29199;9
4099;1;1;43.60599;13
4100;0;0;66.23096;10
4101;0;0;77.23798;15
4102;0;1;77.67596;13.611382
4103;1;0;65.17499;12
4104;0;1;60.452;14
4105;0;1;53.75198;14.069916
4106;1;0;41.202;11.421669
4107;1;0;85.34399;11.421669
4108;1;0;43.62997;20
4109;1;1;63.431;9.945259
4110;0;0;81.45898;12
4111;1;0;52.10999;21
4112;0;1;40.46799;12
4113;1;1;68.98297;12
4114;0;1;27.058;16
4115;0;1;54.853;11.421669
4116;0;0;69.08698;13
4117;0;1;64.50098;10
4118;1;0;33.72998;12
4119;0;1;84.48199;6
4120;0;0;79.01196;10
4121;1;1;73.59094;10
4122;1;1;45.21799;12
4123;0;0;96.29297;12
4124;0;0;65.68097;12
4125;0;0;78.85596;7
4126;0;1;53.16098;11.040535
4127;0;1;54.18198;17
4128;1;0;66.89697;1
4129;0;1;68.35596;7
4130;1;0;50.41199;12
4131;0;1;68.05695;9.945259
4132;1;0;45.22699;14.252106
4133;0;0;44.353;12
4134;0;0;77.95496;12
4135;0;1;77.92694;9
4136;1;0;64.12897;12
4137;0;0;63.56198;12
4138;0;0;62.98398;18
4139;0;0;25.95799;12
4140;0;0;63.198;12
4141;1;0;58.29398;12
4142;0;0;82.52399;18
4143;1;0;25.782;18
4144;0;0;58.198;8
4145;1;0;82.63696;14
4146;1;1;36.16199;12
4147;0;1;64.94995;8.436928
4148;1;1;59.60599;12
4149;1;0;66.53296;9
4150;1;1;73.28998;8
4151;0;1;45.19598;14.069916
4152;0;1;72.30096;9
4153;0;1;61.01599;14
4154;0;1;70.23096;14
4155;1;1;68.65997;13.611382
4156;0;0;65.71698;18
4157;0;1;53.21298;12
4158;0;0;68.211;9.945259
4159;0;1;64.79395;12
4160;1;0;66.86096;9.945259
4161;1;0;53.24799;11
4162;1;0;75.12695;8.436928
4163;0;0;68.73596;8
4164;1;1;27.63899;11.040535
4165;1;1;67.49097;9.945259
4166;0;1;63.48798;11
4167;0;0;66.30298;13
4168;0;1;76.271;8
4169;0;0;74.48297;12
4170;1;0;77.84296;12
4171;0;0;90.32196;16
4172;0;1;81.99896;11.421669
4173;0;0;60.72299;11.421669
4174;0;1;91.23895;16
4175;1;0;71.73395;9.945259
4176;1;1;40.84097;14
4177;1;0;77.65399;11.704216
4178;0;1;66.86896;11
4179;0;0;72.099;14
4180;1;0;45.85898;12
4181;0;1;53.03998;8
4182;0;0;79.04395;7
4183;1;0;42.51599;12
4184;1;0;76.28998;13
4185;0;1;27.644;11
4186;0;1;47.43298;14
4187;0;0;70.36298;16
4188;1;1;54.09998;10
4189;0;0;34.69699;12
4190;0;1;53.26199;12
4191;0;0;49.659;9
4192;0;1;64.71198;25
4193;0;0;67.31299;11
4194;0;0;69.01794;10
4195;0;0;60.54797;12
4196;0;0;38.21799;14
4197;0;0;68.20496;16
4198;0;1;63.16199;12
4199;1;0;55.96698;14
4200;0;1;69.64496;13
4201;0;0;90.71594;18
4202;0;0;51.59497;8
4203;1;1;33.19098;16
4204;0;1;80.19397;13.611382
4205;0;0;86.396;8.436928
4206;0;0;67.86298;8
4207;1;0;54.20398;6
4208;0;1;86.91595;9.945259
4209;0;0;67.38898;8
4210;0;0;79.81097;8
4211;1;1;80.46295;16
4212;0;1;27.51799;12
4213;1;0;73.17999;12
4214;1;0;87.15698;8
4215;0;1;64.586;14
4216;0;0;56.48199;12.821571
4217;0;0;68.11798;8
4218;1;1;68.01099;5
4219;0;0;69.07898;10
4220;0;0;55.51797;12
4221;0;1;57.43997;12
4222;1;1;47.53699;12
4223;0;0;68.45398;9.945259
4224;0;0;59.53198;14
4225;0;0;24.02199;12
4226;0;0;49.87299;14
4227;0;1;54.92999;12
4228;0;0;68.41095;14
4229;1;1;57.599;9
4230;0;1;72.93597;7
4231;0;1;70.62598;12
4232;0;0;58.09998;14.069916
4233;0;1;57.547;12
4234;0;0;79.41998;13
4235;1;0;54.32397;12
4236;0;1;80.58295;16
4237;1;1;60.73398;6
4238;0;1;69.17694;15
4239;0;0;46.52399;11.522331
4240;0;0;20.312;13
4241;0;0;62.44498;8
4242;0;1;52.98599;12
4243;0;0;70.41998;9.945259
4244;0;0;71.58698;8
4245;1;0;43.87698;14
4246;0;0;53.11697;6
4247;1;0;61.24298;13
4248;0;0;83.08295;12
4249;1;0;40.93597;12
4250;1;1;43.63898;11.040535
4251;1;1;29.588;12
4252;0;1;59.45499;16
4253;0;1;67.55096;9.945259
4254;0;1;55.866;16
4255;1;0;69.64294;12
4256;0;1;48.87299;12
4257;0;0;75.65796;14
4258;1;1;77.54999;12
4259;0;0;63.74799;12
4260;0;0;70.59796;12
4261;1;0;36.36099;12
4262;0;0;28.211;12
4263;1;0;30.853;1
4264;0;1;90.90796;11.421669
4265;1;1;48.58298;14.069916
4266;1;0;57.448;9
4267;0;1;70.73499;9.945259
4268;1;0;53.91599;11
4269;0;0;85.39398;14
4270;1;0;28.30099;11.421669
4271;0;0;75.14899;9.945259
4272;0;0;77.14697;11.421669
4273;1;0;67.521;12
4274;0;1;70.44495;3
4275;0;1;79.06598;9
4276;0;0;86.80896;8
4277;0;1;74.56799;9.945259
4278;1;1;75.40594;8.436928
4279;1;1;71.84698;13.611382
4280;0;1;73.40198;11
4281;0;1;77.75995;14
4282;0;0;61.23199;8
4283;1;0;75.02795;12
4284;0;0;35.49899;18
4285;0;0;30.84698;11
4286;1;1;83.39496;13
4287;0;0;81.81;8
4288;1;1;67.81696;7
4289;0;1;72.36395;16
4290;1;0;81.56299;11.421669
4291;0;0;48.62399;16
4292;0;1;60.03598;12
4293;0;1;62.30499;12
4294;0;1;44.909;12
4295;1;1;56.13699;12
4296;0;1;40.96399;16
4297;0;1;38.74298;12
4298;0;0;72.40796;12
4299;0;1;72.07397;13
4300;1;0;65.92999;16
4301;0;0;56.85397;10
4302;0;0;81.53296;14
4303;1;0;41.11697;10
4304;0;0;68.18097;9.945259
4305;0;0;68.17499;9
4306;1;0;75.27698;15.139847
4307;1;0;60.991;11
4308;1;1;28.142;8
4309;0;1;22.196;16
4310;0;0;47.439;10
4311;0;0;77.59296;12
4312;1;1;63.95297;15
4313;0;0;78.85297;13.611382
4314;0;0;48.909;6
4315;0;0;42.67499;12
4316;0;0;79.93994;12
4317;0;0;71.22198;11
4318;0;0;64.61896;9.945259
4319;1;0;70.61694;14
4320;0;1;70.68896;12
4321;0;0;70.65796;12
4322;0;0;40.55298;0
4323;1;0;80.87299;12
4324;0;0;43.21399;14.252106
4325;0;0;53.01599;11
4326;0;0;73.31396;9.945259
4327;0;0;72.10699;9
4328;0;0;85.35498;10
4329;0;1;44.35599;9
4330;1;1;65.23199;9.945259
4331;0;1;52.38599;12
4332;1;1;69.47595;8.436928
4333;1;0;65.56097;8
4334;0;0;51.89899;14.252106
4335;0;0;90.20697;9
4336;1;0;75.034;7
4337;0;1;91.34595;8
4338;1;0;66.97095;8
4339;0;0;28.55899;11
4340;1;0;59.34598;11
4341;0;0;69.43994;9
4342;0;0;84.51996;13
4343;1;1;74.66095;12
4344;0;1;52.51498;13
4345;0;1;58.60599;15
4346;0;0;70.00696;12
4347;0;0;70.43896;4
4348;0;0;52.62097;20
4349;1;1;22.741;17
4350;0;0;76.78296;8
4351;0;1;71.29095;9
4352;0;1;67.77295;11
4353;0;0;65.77399;15
4354;0;1;56.24597;14
4355;0;0;51.01199;16
4356;0;0;57.84799;14
4357;0;0;41.60699;11.421669
4358;0;1;60.698;14
4359;0;0;36.71198;12
4360;0;1;20.83199;14.252106
4361;0;0;75.95294;17
4362;0;1;63.84698;20
4363;0;1;74.26398;14
4364;0;0;20.605;12
4365;0;1;44.16699;12
4366;1;1;72.80194;12
4367;0;0;34.53299;13
4368;0;1;78.55695;12
4369;0;0;62.46997;10
4370;1;0;67.28296;14
4371;0;0;58.883;6
4372;0;1;75.99695;8
4373;0;0;54.95398;12
4374;0;0;64.02997;12
4375;0;0;54.237;7
4376;0;0;56.60199;11.040535
4377;0;0;79.13995;8
4378;1;1;64.28497;7
4379;0;0;85.05396;11.421669
4380;0;0;72.28699;10
4381;0;1;28.66299;11.040535
4382;0;0;77.66699;15
4383;0;0;64.87598;16
4384;0;1;64.88397;14
4385;0;0;68.323;11
4386;0;1;52.68399;15
4387;0;0;74.38696;12
4388;1;0;76.16394;3
4389;0;0;49.87;14.252106
4390;0;0;86.41998;12
4391;0;0;33.01297;11.421669
4392;0;1;43.58698;11.040535
4393;0;0;66.10297;12
4394;1;0;68.60797;13
4395;1;1;72.73596;11
4396;0;1;37.06198;12
4397;0;0;36.98297;12
4398;0;1;41.04898;12
4399;0;1;79.81897;9.945259
4400;0;0;76.19696;8
4401;1;0;51.52399;8
4402;0;0;76.19995;12
4403;1;0;68.45697;8
4404;1;0;66.23096;9
4405;1;0;34.44498;12
4406;0;0;30.021;13
4407;1;0;28.50699;11
4408;0;1;75.92297;11
4409;1;1;56.00299;10
4410;0;0;20.767;14
4411;0;0;85.53595;12
4412;1;1;74.74298;9.945259
4413;0;0;63.47998;12
4414;0;1;60.71698;10
4415;0;1;74.33496;8
4416;0;1;49.125;12
4417;0;1;66.086;8
4418;0;0;64.17798;10
4419;0;1;89.76294;0
4420;1;0;23.55099;12
4421;0;0;60.82098;16
4422;0;0;48.92499;12
4423;1;1;68.67596;16
4424;1;1;34.49399;10
4425;0;1;66.89899;9
4426;1;1;84.33099;12
4427;1;1;42.82797;20
4428;0;0;86.80896;8
4429;0;0;76.86499;9.945259
4430;1;0;49.66699;12
4431;0;0;55.87698;11.421669
4432;1;0;56.271;16
4433;1;0;67.70398;9.945259
4434;1;0;48.51999;16
4435;0;1;41.95999;12
4436;0;0;78.26996;13.611382
4437;1;1;60.69299;15
4438;0;0;57.88098;14
4439;1;0;75.21399;18
4440;0;1;50.95398;12
4441;1;0;36.94699;18
4442;1;1;56.56097;16
4443;1;1;65.99298;9.945259
4444;0;1;56.797;12.821571
4445;0;0;47.64697;8
4446;1;0;29.29799;10
4447;1;1;76.41595;12
4448;1;0;77.01599;9.945259
4449;0;1;80.37195;16
4450;0;0;54.31897;12
4451;1;0;31.93199;11
4452;1;0;25.56899;17
4453;1;1;45.25098;16
4454;0;1;92.73096;13.649826
4455;0;1;47.96198;7
4456;0;1;68.42999;9
4457;0;0;48.42999;10
4458;1;0;26.752;10
4459;0;0;56.50098;12
4460;1;1;63.25;12
4461;1;0;77.86694;16
4462;0;0;76.07898;9.945259
4463;0;0;50.09698;12
4464;0;0;50.00699;16
4465;0;1;61.19598;8
4466;0;0;82.57098;12
4467;1;1;41.24298;12
4468;0;0;47.14899;9
4469;1;0;78.96796;0
4470;1;0;61.19598;17
4471;0;0;55.56998;12
4472;0;1;59.10199;7
4473;1;1;63.51297;11.421669
4474;1;1;24.05699;12
4475;1;0;69.71899;12
4476;0;1;53.185;11.040535
4477;1;1;25.254;9
4478;0;1;56.70898;9
4479;1;0;58.40097;12
4480;0;1;58.50198;11.040535
4481;1;0;73.01794;8
4482;0;1;47.73398;15
4483;1;0;51.47998;12
4484;1;0;70.75397;9
4485;0;0;45.89499;9
4486;0;1;76.71198;12
4487;0;1;70.60596;15
4488;0;0;77.09497;16
4489;0;0;82.63696;15
4490;1;0;38.883;16
4491;0;1;60.08197;9.945259
4492;0;0;84.10095;8
4493;1;0;74.91595;14
4494;1;1;25.00999;12
4495;0;0;74.771;14
4496;0;0;88.69495;15.139847
4497;0;1;75.15399;12
4498;1;0;77.82599;16
4499;0;0;79.23297;7
4500;1;0;64.75;17
4501;0;0;85.28094;8
4502;0;1;61.599;9.945259
4503;0;0;94.54895;11.421669
4504;0;0;81.28699;11.421669
4505;0;0;76.73096;7
4506;0;1;65.396;8.436928
4507;0;0;53.54999;16
4508;1;1;76.85999;14
4509;1;0;71.75397;9
4510;1;1;68;12
4511;0;1;86.35199;16
4512;0;0;50.19598;9
4513;0;0;62.93997;11
4514;0;0;42.29398;11.421669
4515;0;0;83.92596;7
4516;0;0;74.93799;8.436928
4517;0;1;69.57697;8
4518;0;0;89.47296;15.139847
4519;1;0;51.73398;11.040535
4520;0;0;78.64996;4
4521;0;1;64.45197;11.421669
4522;0;1;73.10895;11.421669
4523;0;0;67.87396;7
4524;0;1;53.34998;17
4525;0;0;86.55396;7
4526;1;1;75.85797;11
4527;1;1;71.31598;12
4528;0;1;51.30499;12
4529;0;0;58.08398;11.040535
4530;1;1;30.35999;12
4531;1;1;58.33499;9
4532;0;0;85.99298;12
4533;1;1;59.12399;11
4534;0;0;45.98798;13
4535;1;0;55.35098;14.069916
4536;0;0;37.73297;12
4537;1;1;57.67297;16
4538;1;1;40.06598;12
4539;0;0;51.09698;16
4540;0;1;71.52594;7
4541;1;1;51.086;10
4542;0;1;71.77295;16
4543;0;1;57.383;9
4544;1;0;56.60498;8
4545;0;0;31.59799;16
4546;1;0;32.95297;14.252106
4547;0;0;86.61694;12
4548;1;0;62.5;12
4549;0;0;71.82495;11.421669
4550;0;0;84.25995;14
4551;0;0;44.90598;10
4552;0;1;64.56897;11
4553;1;0;56.01898;5
4554;0;1;52.02698;14
4555;0;0;33.73898;16
4556;1;1;62.45297;16
4557;1;1;72.35596;14
4558;1;0;57.79898;11.704216
4559;0;0;80.24896;12
4560;0;0;82.22595;12
4561;1;0;77.77399;9.945259
4562;0;0;38.22598;11.040535
4563;0;0;79.36499;8
4564;1;0;48.48499;9
4565;0;1;79.38397;2
4566;0;0;76.75299;8.436928
4567;0;1;44.931;11
4568;1;0;19.82999;11
4569;0;0;78.40698;11
4570;0;0;41.90799;13
4571;0;1;64.07397;12
4572;1;0;68.68195;9
4573;0;1;91.47198;17
4574;0;1;69.12299;10
4575;0;0;82.12695;9.945259
4576;0;0;49.89697;12
4577;0;0;34.98398;11
4578;0;1;79.97797;15
4579;1;0;91.69598;1
4580;0;0;26.92699;10
4581;0;0;67.32397;8
4582;1;1;56.89798;12
4583;0;0;80.45697;13
4584;0;0;73.74896;9.945259
4585;0;0;68.93896;3
4586;0;0;40.961;14
4587;1;0;61.56299;12
4588;0;1;78.94598;11.421669
4589;1;0;68.646;12
4590;0;1;68.65399;15
4591;0;0;80.77496;12
4592;0;1;69.008;11
4593;1;0;50.82797;11.040535
4594;1;0;75.96698;8
4595;0;1;82.034;12
4596;0;0;52.97198;11
4597;1;0;34.853;16
4598;1;1;68.48199;14
4599;0;0;90.76794;12
4600;1;0;65.659;8
4601;0;0;73.91095;11.421669
4602;0;1;50.09399;13
4603;1;1;71.16498;12
4604;1;0;77.35797;12
4605;0;0;75.09698;8
4606;0;0;42.23999;12
4607;0;1;63.96997;8
4608;1;0;76.28497;16
4609;0;1;65.42896;11
4610;0;1;60.487;10
4611;0;0;64.85095;8
4612;0;0;52.88199;17
4613;0;1;64.41895;12
4614;1;0;74.76495;12
4615;1;1;21.506;12
4616;0;0;18.11899;12
4617;0;0;58.09399;14
4618;1;0;71.50995;8
4619;1;1;51.504;11
4620;0;0;60.46799;9.945259
4621;0;1;49.44598;14.069916
4622;0;0;33.67798;14
4623;1;0;86.55194;8.436928
4624;0;0;87.836;8
4625;1;1;27.57599;12
4626;1;0;32.43799;18
4627;0;0;35.11298;12
4628;1;0;65.51398;12
4629;0;0;76.41595;8.436928
4630;1;0;42.77298;12
4631;0;0;60.90298;8
4632;0;0;84.50897;6
4633;1;0;22.91299;13
4634;0;1;71.96399;9.945259
4635;0;0;85.57996;16
4636;0;0;39.84097;10
4637;1;0;47.51797;11
4638;0;1;58.28598;11.704216
4639;0;0;49.89697;12
4640;0;1;71.02295;13
4641;1;0;76.81;14
4642;1;0;88.375;5
4643;0;0;41.12299;11.421669
4644;1;0;69.09796;8
4645;0;0;88.52295;12
4646;0;0;81.91895;11.421669
4647;0;0;58.14398;12
4648;0;1;55.431;10
4649;0;1;79.70398;14
4650;0;1;79.65796;12
4651;1;1;73.15295;9
4652;1;0;53.55197;11
4653;0;0;74.45898;9
4654;0;1;44.383;12
4655;1;0;62.987;12
4656;0;1;65.56598;12
4657;0;0;67.26099;7
4658;0;1;73.88599;12
4659;1;1;24.57199;11
4660;0;1;70.14899;7
4661;1;0;61.30298;15
4662;0;1;52.88998;8
4663;0;1;64.23798;12
4664;0;1;75.80298;12
4665;1;0;66.97095;12
4666;1;0;38.74597;12
4667;0;1;65.88599;12
4668;0;0;27.32399;19
4669;0;0;70.125;11.421669
4670;0;0;60.90097;7
4671;0;0;71.29895;14
4672;0;1;53.06198;14.069916
4673;0;0;71.86896;14
4674;0;1;91.00098;12
4675;0;0;63.88199;14.252106
4676;0;0;66.66895;11.421669
4677;0;1;69.36597;14
4678;0;0;60.77197;12
4679;0;0;48.43799;15
4680;1;0;85.10297;12
4681;0;1;68.19196;9
4682;0;0;46.61499;4
4683;0;1;49.54999;10
4684;0;0;69.07599;8
4685;0;0;62.41199;11
4686;1;0;65.01599;8.436928
4687;1;0;84.04895;13.611382
4688;0;1;53.22098;10
4689;1;0;79.78894;8
4690;0;0;65.45099;15
4691;0;0;80.87097;12
4692;0;0;70.86395;8
4693;0;1;74.66699;12
4694;0;1;67.79999;14
4695;0;0;21.20999;14.252106
4696;1;0;53.09497;14
4697;0;1;49.69199;9
4698;0;0;43.00598;9
4699;0;0;71.59796;17
4700;0;0;92.65399;9.945259
4701;0;0;47.23297;12.821571
4702;1;1;54.18799;12
4703;1;1;66.64496;8.436928
4704;0;0;48.91998;16
4705;0;0;61.41498;12
4706;0;1;21.85899;12.821571
4707;0;0;54.26099;12
4708;0;0;79.65796;11.421669
4709;0;1;19.765;11.421669
4710;0;0;65.11694;11
4711;0;1;89.64496;18
4712;1;0;37.57999;12
4713;0;1;69.13599;14
4714;0;1;49.65598;10
4715;0;0;73.81;6
4716;0;1;70.12195;8.436928
4717;0;0;83.20898;10
4718;1;0;68.31995;12
4719;0;1;60.87097;8
4720;0;0;66.32397;12
4721;1;0;61.58499;12
4722;0;1;44.849;10
4723;0;1;70.59796;9.945259
4724;1;1;27.28499;15
4725;1;0;28.44099;11.421669
4726;0;0;69.56598;8
4727;1;1;75.50696;13
4728;1;1;57.79599;11
4729;0;0;35.047;14.252106
4730;0;0;59.86298;10
4731;0;0;93.008;12
4732;0;1;79.56696;8
4733;0;1;71.36798;11.421669
4734;0;0;50.61697;11.522331
4735;1;0;63.896;12
4736;1;1;63.75098;16
4737;0;0;83.68195;14
4738;1;0;72.24896;9.945259
4739;1;1;78.88794;7
4740;1;0;59.77298;12
4741;0;1;50.23999;12
4742;0;0;66.672;14
4743;0;0;70.89398;11
4744;0;0;65.08997;10
4745;1;0;62.26099;9.945259
4746;1;0;63.52399;5
4747;0;0;66.35199;12
4748;1;1;63.75897;11
4749;1;0;63.59799;11.704216
4750;0;0;44.48199;15
4751;0;1;62.34097;12
4752;0;1;73.99298;7
4753;0;0;59.28;12
4754;0;1;67.27399;9.945259
4755;1;1;59.03598;20
4756;1;0;50.89398;12
4757;0;0;84.435;16
4758;1;0;59.06598;13
4759;1;0;35.26599;12
4760;0;0;57.75998;12
4761;1;0;66.72699;8
4762;0;0;82.02594;13.611382
4763;0;1;52.25699;15
4764;0;0;75.67395;12
4765;0;0;89.54095;14
4766;0;1;54.52399;12
4767;0;1;77.08698;9.945259
4768;1;1;79.90997;6
4769;0;0;72.375;18
4770;0;0;86.57098;13.611382
4771;1;0;67.09399;14
4772;0;0;89.92499;11.421669
4773;1;1;58.82498;12
4774;1;0;41.95499;12
4775;0;0;84.29797;16
4776;1;0;54.853;12
4777;1;0;43.38898;12
4778;0;1;50.53;13
4779;1;0;58.48898;12.821571
4780;0;0;82.086;10
4781;0;0;78.87195;8
4782;0;1;69.84796;10
4783;1;1;51.04199;11.040535
4784;0;1;73.771;9.945259
4785;1;0;68.70398;14
4786;0;0;75.258;12
4787;1;0;48.87299;10
4788;0;0;59.32599;10
4789;1;1;25.43199;12
4790;0;1;39.02298;14.069916
4791;0;0;72.50696;16
4792;0;0;80.745;6
4793;1;1;40.73599;12.821571
4794;0;1;41.418;14
4795;0;1;55.38898;7
4796;1;0;65.28094;8
4797;1;1;64.29596;11.421669
4798;1;1;68.21899;12
4799;0;0;30.70499;10
4800;1;0;76.98798;16
4801;1;0;84.26599;8
4802;0;0;65.5;12
4803;0;0;52.59399;10
4804;0;0;81.10297;9.945259
4805;0;1;66.53796;15
4806;1;0;46.146;11.040535
4807;1;1;30.40099;12
4808;1;1;40.88397;16
4809;0;1;89.10095;7
4810;0;0;49.76898;12
4811;1;0;85.90295;12
4812;0;1;38.56299;11.040535
4813;1;1;51.92297;12
4814;1;0;56.616;18
4815;0;0;65.87799;14
4816;0;0;73.17499;12
4817;0;0;33.60999;10
4818;1;0;71.34296;10
4819;0;1;89.60699;12
4820;0;0;56.50897;8
4821;1;0;73.10596;7
4822;0;1;80.10095;16
4823;0;0;61.71899;12
4824;1;0;64.59094;12
4825;0;0;30.70799;12
4826;0;1;78.04797;12
4827;1;1;41.84;13
4828;1;0;46.38998;11.040535
4829;1;0;71.86896;16
4830;0;0;73.30298;11.421669
4831;0;1;49.81198;11.040535
4832;1;0;55.84399;5
4833;0;0;74.81696;10
4834;1;1;77.35797;9.945259
4835;1;1;62.12698;14
4836;0;1;64.18597;12
4837;0;0;26.407;10
4838;1;0;51.81897;11
4839;1;0;64.99896;11
4840;1;0;55.50699;18
4841;0;0;62.81198;8
4842;1;0;58.54099;11.040535
4843;1;0;74.146;8
4844;0;1;71.15094;7
4845;1;0;28.112;12
4846;0;0;80.23798;12
4847;1;0;40.745;17
4848;1;1;73.34698;9.945259
4849;1;0;49.37698;13
4850;0;0;70.66095;16
4851;0;1;75.97296;16
4852;0;0;31.95299;10
4853;0;1;65.46198;12
4854;1;0;37.689;11
4855;0;0;52.71997;12
4856;0;0;66.43396;9.945259
4857;1;1;46.22598;12
4858;0;0;60.54498;16
4859;0;1;49.69199;12
4860;0;0;66.5;10
4861;0;1;66.54596;14
4862;1;0;75.18695;13
4863;1;0;62.69998;13
4864;0;1;73.61798;14
4865;0;0;70.97296;12
4866;1;0;20.69299;11
4867;1;0;51.13998;6
4868;0;0;78.448;12
4869;0;0;84.75598;6
4870;1;1;41.60699;12
4871;0;1;56.18298;7
4872;1;1;42.70499;11.040535
4873;0;0;47.12097;11
4874;0;1;74.409;12
4875;0;1;71.32898;11.421669
4876;0;1;63.05798;14.252106
4877;0;0;56.60199;11.040535
4878;0;1;56.23798;17
4879;0;1;77.30896;9
4880;0;0;72.46497;12
4881;0;1;64.10394;12
4882;0;0;62.05099;8
4883;0;0;85.41296;14
4884;0;1;76.63794;8
4885;1;1;54.93198;12
4886;0;0;79.54596;11.421669
4887;0;0;43.44998;14
4888;1;1;43.95599;12
4889;0;0;56.64099;12
4890;1;1;50.51599;12
4891;0;1;54.409;11.040535
4892;0;0;60.504;13
4893;1;1;57.27597;12
4894;0;1;46.07797;18
4895;1;1;72.97998;8.436928
4896;0;1;37.336;14.252106
4897;0;0;78.17395;11.421669
4898;0;0;63.02499;9.945259
4899;0;0;71.73999;12
4900;1;0;41.66498;12
